worker_id,years_education,age,gender,location,state,sector,employment_type,social_group,religion,experience,education_level,log_wage,monthly_wage
3588,6,29.0,Male,Urban,Madhya Pradesh,Trade,Self-Employed,OBC,Hindu,17.0,Primary,10.230622241329918,27740
3589,6,47.0,Male,Urban,Andhra Pradesh,Manufacturing,Regular Wage,OBC,Hindu,35.0,Primary,10.342082888378696,31011
3590,11,54.0,Male,Urban,Punjab,Agriculture,Self-Employed,SC,Hindu,37.0,Secondary,10.236701732216474,27909
3591,7,49.0,Male,Rural,Maharashtra,Manufacturing,Regular Wage,SC,Hindu,36.0,Primary,10.196079738811255,26798
3592,15,30.0,Male,Rural,Uttar Pradesh,Manufacturing,Self-Employed,General,Hindu,9.0,Higher Secondary,11.087439142549641,65345
3593,0,20.0,Male,Rural,Rajasthan,Construction,Regular Wage,General,Hindu,14.0,No Education,9.783060650925,17731
3594,8,45.0,Male,Rural,Kerala,Manufacturing,Regular Wage,SC,Hindu,31.0,Middle,9.822470493614935,18444
3595,1,64.0,Female,Urban,Haryana,Services,Regular Wage,General,Muslim,50.0,No Education,10.114015134003992,24687
3596,1,31.0,Male,Rural,Andhra Pradesh,Construction,Regular Wage,OBC,Hindu,24.0,No Education,10.130076098961451,25086
3597,5,50.0,Male,Urban,Tamil Nadu,Agriculture,Self-Employed,General,Hindu,39.0,Primary,9.604597422779433,14833
3598,0,54.0,Male,Rural,Bihar,Trade,Self-Employed,OBC,Hindu,48.0,No Education,9.978839466169084,21565
3599,6,39.0,Female,Urban,Haryana,Manufacturing,Casual Labour,General,Hindu,27.0,Primary,9.881167705677141,19559
3600,8,43.0,Male,Rural,Maharashtra,Agriculture,Casual Labour,OBC,Other,29.0,Middle,9.534702990916491,13831
3601,6,35.0,Male,Rural,Bihar,Construction,Regular Wage,SC,Hindu,23.0,Primary,9.7684969518149,17474
3602,0,32.0,Female,Rural,Gujarat,Agriculture,Casual Labour,OBC,Hindu,26.0,No Education,8.970335539628163,7866
3603,2,31.0,Male,Urban,Bihar,Agriculture,Self-Employed,OBC,Hindu,23.0,No Education,9.699749460434358,16314
3604,0,25.0,Male,Urban,Punjab,Manufacturing,Self-Employed,ST,Hindu,19.0,No Education,10.45509339954087,34721
3605,8,40.0,Female,Rural,Odisha,Services,Self-Employed,OBC,Hindu,26.0,Middle,10.218226783062637,27398
3606,1,34.0,Male,Urban,Tamil Nadu,Agriculture,Casual Labour,General,Hindu,27.0,No Education,9.445161330262641,12647
3607,2,19.0,Male,Rural,Assam,Construction,Self-Employed,OBC,Hindu,11.0,No Education,8.92940589164851,7551
3608,4,30.0,Male,Urban,Bihar,Manufacturing,Casual Labour,General,Hindu,20.0,No Education,9.52022559334469,13633
3609,3,42.0,Female,Urban,Rajasthan,Agriculture,Self-Employed,OBC,Hindu,33.0,No Education,9.214797419118199,10045
3610,6,33.0,Female,Urban,Odisha,Agriculture,Self-Employed,ST,Hindu,21.0,Primary,9.485055324031574,13162
3611,17,55.0,Male,Urban,Kerala,Manufacturing,Casual Labour,ST,Hindu,32.0,Graduate+,12.444866945175017,253943
3612,13,33.0,Male,Urban,Madhya Pradesh,Agriculture,Self-Employed,General,Hindu,14.0,Higher Secondary,10.229707903137063,27714
3613,0,27.0,Female,Rural,Bihar,Agriculture,Self-Employed,General,Hindu,21.0,No Education,8.568803600503779,5265
3614,0,56.0,Male,Rural,Karnataka,Agriculture,Regular Wage,ST,Hindu,50.0,No Education,9.640322525473733,15372
3615,1,34.0,Male,Rural,Karnataka,Agriculture,Regular Wage,General,Muslim,27.0,No Education,9.33261980134514,11301
3616,11,48.0,Male,Rural,Andhra Pradesh,Agriculture,Regular Wage,SC,Hindu,31.0,Secondary,10.248072548846967,28228
3617,7,30.0,Female,Urban,Karnataka,Manufacturing,Regular Wage,OBC,Hindu,17.0,Primary,10.74239743577674,46277
3618,9,43.0,Male,Urban,Bihar,Services,Regular Wage,OBC,Hindu,28.0,Middle,11.374712281128335,87091
3619,1,27.0,Male,Urban,Madhya Pradesh,Agriculture,Self-Employed,OBC,Hindu,20.0,No Education,9.366693480032733,11692
3620,3,62.0,Male,Rural,Haryana,Manufacturing,Self-Employed,OBC,Muslim,50.0,No Education,9.58383263466042,14528
3621,3,26.0,Female,Urban,Madhya Pradesh,Manufacturing,Regular Wage,OBC,Muslim,17.0,No Education,10.335609602880497,30810
3622,13,57.0,Male,Rural,Andhra Pradesh,Services,Casual Labour,SC,Hindu,38.0,Higher Secondary,11.061435935245509,63668
3623,0,39.0,Female,Urban,Kerala,Services,Regular Wage,OBC,Hindu,33.0,No Education,10.613343353477482,40674
3624,6,38.0,Male,Rural,Kerala,Agriculture,Self-Employed,General,Hindu,26.0,Primary,9.475445080078586,13036
3625,12,26.0,Female,Urban,Haryana,Services,Casual Labour,SC,Hindu,8.0,Higher Secondary,10.545211079399987,37995
3626,7,50.0,Male,Rural,Maharashtra,Agriculture,Regular Wage,General,Hindu,37.0,Primary,9.533647556450841,13817
3627,0,40.0,Female,Urban,Haryana,Agriculture,Casual Labour,ST,Hindu,34.0,No Education,9.066340866590826,8659
3628,6,41.0,Male,Rural,Karnataka,Trade,Casual Labour,SC,Hindu,29.0,Primary,9.324378432496705,11208
3629,5,31.0,Male,Urban,West Bengal,Construction,Self-Employed,General,Hindu,20.0,Primary,9.42808739274362,12433
3630,11,31.0,Male,Rural,Karnataka,Manufacturing,Casual Labour,SC,Hindu,14.0,Secondary,9.893522556727428,19802
3631,10,18.0,Male,Rural,Bihar,Services,Self-Employed,OBC,Muslim,2.0,Secondary,10.585629484655732,39562
3632,3,40.0,Male,Rural,Punjab,Agriculture,Self-Employed,OBC,Christian,31.0,No Education,9.261788295704546,10528
3633,2,54.0,Male,Urban,Tamil Nadu,Construction,Self-Employed,SC,Hindu,46.0,No Education,9.93462795193951,20633
3634,4,37.0,Male,Urban,Rajasthan,Services,Regular Wage,General,Hindu,27.0,No Education,10.741576475154536,46239
3635,2,44.0,Female,Rural,Kerala,Manufacturing,Casual Labour,ST,Hindu,36.0,No Education,9.053410040398596,8548
3636,1,53.0,Male,Urban,Gujarat,Services,Casual Labour,OBC,Hindu,46.0,No Education,9.91523629468318,20236
3637,11,30.0,Male,Rural,Gujarat,Construction,Regular Wage,OBC,Hindu,13.0,Secondary,10.472784445186635,35340
3638,0,35.0,Male,Rural,Assam,Construction,Self-Employed,General,Hindu,29.0,No Education,9.958792927617639,21137
3639,4,36.0,Male,Rural,Haryana,Manufacturing,Regular Wage,SC,Hindu,26.0,No Education,10.149604664002903,25581
3640,3,35.0,Male,Rural,Gujarat,Services,Self-Employed,OBC,Hindu,26.0,No Education,10.471524256383683,35296
3641,1,44.0,Male,Rural,Rajasthan,Services,Regular Wage,General,Hindu,37.0,No Education,10.470701087169575,35267
3642,4,31.0,Female,Rural,Gujarat,Construction,Regular Wage,General,Muslim,21.0,No Education,9.598880936523084,14748
3643,3,34.0,Female,Rural,Gujarat,Manufacturing,Casual Labour,OBC,Hindu,25.0,No Education,9.2323712057717,10223
3644,7,39.0,Male,Rural,Andhra Pradesh,Manufacturing,Regular Wage,SC,Hindu,26.0,Primary,9.849474489349598,18948
3645,0,24.0,Male,Urban,Odisha,Agriculture,Regular Wage,ST,Hindu,18.0,No Education,10.034716668224734,22805
3646,10,38.0,Female,Rural,Andhra Pradesh,Construction,Regular Wage,General,Hindu,22.0,Secondary,9.67018516291194,15838
3647,1,35.0,Male,Rural,Gujarat,Services,Regular Wage,SC,Christian,28.0,No Education,9.73395058762215,16881
3648,15,30.0,Male,Rural,Rajasthan,Manufacturing,Casual Labour,OBC,Hindu,9.0,Higher Secondary,11.450245099897938,93924
3649,4,50.0,Male,Urban,Karnataka,Trade,Regular Wage,SC,Hindu,40.0,No Education,10.457675013905765,34811
3650,4,18.0,Male,Urban,Rajasthan,Agriculture,Self-Employed,OBC,Hindu,8.0,No Education,8.94547409796862,7673
3651,6,34.0,Female,Rural,Haryana,Agriculture,Casual Labour,OBC,Hindu,22.0,Primary,9.184391976719347,9744
3652,1,57.0,Male,Rural,Karnataka,Construction,Casual Labour,OBC,Muslim,50.0,No Education,9.43383852371291,12504
3653,8,44.0,Male,Rural,Uttar Pradesh,Construction,Regular Wage,OBC,Hindu,30.0,Middle,10.723208157870248,45397
3654,14,26.0,Female,Urban,Uttar Pradesh,Agriculture,Regular Wage,OBC,Hindu,6.0,Higher Secondary,10.340065940032423,30948
3655,9,43.0,Male,Rural,Madhya Pradesh,Agriculture,Self-Employed,OBC,Muslim,28.0,Middle,8.874268626751283,7146
3656,0,18.0,Female,Rural,Rajasthan,Services,Casual Labour,OBC,Hindu,12.0,No Education,9.486117915293637,13176
3657,4,32.0,Male,Rural,Bihar,Agriculture,Casual Labour,General,Hindu,22.0,No Education,9.025138362568413,8309
3658,11,32.0,Male,Urban,Bihar,Services,Regular Wage,General,Hindu,15.0,Secondary,10.979858726794545,58680
3659,0,18.0,Male,Rural,Madhya Pradesh,Trade,Regular Wage,ST,Hindu,12.0,No Education,9.7125893049092,16524
3660,10,33.0,Male,Rural,Gujarat,Trade,Self-Employed,General,Muslim,17.0,Secondary,10.256771635072454,28475
3661,8,34.0,Male,Rural,Kerala,Agriculture,Casual Labour,OBC,Hindu,20.0,Middle,9.745803174112758,17082
3662,3,39.0,Male,Urban,Gujarat,Services,Self-Employed,ST,Muslim,30.0,No Education,10.270324362230452,28863
3663,6,33.0,Male,Rural,Bihar,Services,Self-Employed,OBC,Hindu,21.0,Primary,10.235202142473385,27867
3664,17,18.0,Male,Rural,West Bengal,Manufacturing,Self-Employed,OBC,Hindu,0.0,Graduate+,10.80754447426531,49392
3665,7,38.0,Male,Rural,Haryana,Trade,Regular Wage,OBC,Hindu,25.0,Primary,9.870356800966803,19348
3666,6,53.0,Female,Rural,Gujarat,Manufacturing,Casual Labour,OBC,Hindu,41.0,Primary,8.972607270144309,7884
3667,2,60.0,Female,Rural,Uttar Pradesh,Construction,Self-Employed,OBC,Hindu,50.0,No Education,9.434508503938574,12513
3668,2,36.0,Male,Urban,West Bengal,Construction,Self-Employed,ST,Hindu,28.0,No Education,9.827622661886343,18539
3669,2,34.0,Male,Rural,Karnataka,Manufacturing,Casual Labour,OBC,Hindu,26.0,No Education,9.597334908373082,14725
3670,0,36.0,Male,Rural,Maharashtra,Manufacturing,Casual Labour,General,Hindu,30.0,No Education,10.290036396833498,29438
3671,11,32.0,Male,Rural,Assam,Agriculture,Self-Employed,SC,Hindu,15.0,Secondary,9.437513636760894,12550
3672,2,35.0,Male,Rural,Kerala,Agriculture,Casual Labour,ST,Christian,27.0,No Education,9.009557797374022,8181
3673,4,36.0,Female,Rural,Gujarat,Trade,Regular Wage,General,Hindu,26.0,No Education,9.493663090410443,13275
3674,4,38.0,Male,Rural,Haryana,Agriculture,Self-Employed,OBC,Hindu,28.0,No Education,8.801075379003276,6641
3675,14,32.0,Female,Rural,Kerala,Services,Regular Wage,General,Hindu,12.0,Higher Secondary,10.637891996336188,41685
3676,4,49.0,Male,Urban,Punjab,Services,Regular Wage,General,Hindu,39.0,No Education,10.472831468845717,35342
3677,15,42.0,Male,Rural,West Bengal,Trade,Self-Employed,OBC,Hindu,21.0,Higher Secondary,10.414312413225051,33333
3678,4,38.0,Female,Rural,Gujarat,Agriculture,Casual Labour,ST,Other,28.0,No Education,8.927783671234927,7539
3679,4,28.0,Male,Rural,West Bengal,Agriculture,Regular Wage,General,Hindu,18.0,No Education,10.08099851268046,23885
3680,16,19.0,Female,Urban,Rajasthan,Services,Casual Labour,SC,Hindu,0.0,Graduate+,11.353397181057685,85255
3681,8,46.0,Female,Rural,West Bengal,Services,Casual Labour,OBC,Hindu,32.0,Middle,10.001870319045143,22068
3682,0,52.0,Female,Urban,Gujarat,Agriculture,Regular Wage,OBC,Hindu,46.0,No Education,8.685645472501403,5917
3683,0,49.0,Female,Rural,Andhra Pradesh,Services,Regular Wage,OBC,Christian,43.0,No Education,9.91704992353723,20273
3684,3,37.0,Female,Rural,Odisha,Construction,Self-Employed,SC,Muslim,28.0,No Education,8.838436589957158,6894
3685,9,38.0,Male,Urban,Odisha,Agriculture,Self-Employed,OBC,Hindu,23.0,Middle,10.027812445359968,22648
3686,15,30.0,Female,Rural,Uttar Pradesh,Agriculture,Regular Wage,General,Hindu,9.0,Higher Secondary,9.59221923154637,14650
3687,6,37.0,Male,Rural,Assam,Services,Self-Employed,OBC,Hindu,25.0,Primary,10.365331647694605,31740
3688,8,43.0,Female,Urban,Kerala,Agriculture,Casual Labour,ST,Hindu,29.0,Middle,9.382398279110504,11877
3689,8,20.0,Female,Rural,Odisha,Construction,Regular Wage,SC,Christian,6.0,Middle,9.14129096864461,9333
3690,0,23.0,Female,Urban,Rajasthan,Manufacturing,Casual Labour,General,Hindu,17.0,No Education,9.823367973024002,18460
3691,6,33.0,Male,Urban,Odisha,Manufacturing,Self-Employed,OBC,Hindu,21.0,Primary,10.12686065144155,25006
3692,2,23.0,Male,Urban,Kerala,Construction,Self-Employed,General,Hindu,15.0,No Education,9.748086273947093,17121
3693,1,26.0,Male,Rural,Madhya Pradesh,Agriculture,Self-Employed,General,Hindu,19.0,No Education,8.739094693198481,6242
3694,3,41.0,Male,Rural,Maharashtra,Agriculture,Regular Wage,OBC,Hindu,32.0,No Education,9.54904689018811,14031
3695,2,18.0,Female,Rural,Assam,Services,Self-Employed,OBC,Hindu,10.0,No Education,9.747449227584747,17111
3696,9,35.0,Male,Rural,Bihar,Construction,Regular Wage,OBC,Hindu,20.0,Middle,10.377153142574304,32117
3697,3,45.0,Male,Urban,Uttar Pradesh,Agriculture,Regular Wage,OBC,Hindu,36.0,No Education,9.74661586284716,17096
3698,1,41.0,Female,Rural,Uttar Pradesh,Trade,Regular Wage,General,Hindu,34.0,No Education,9.414535431414787,12265
3699,13,45.0,Male,Rural,Madhya Pradesh,Agriculture,Regular Wage,SC,Hindu,26.0,Higher Secondary,10.84621754826822,51340
3700,4,24.0,Male,Rural,Uttar Pradesh,Trade,Regular Wage,SC,Hindu,14.0,No Education,9.979608595622596,21582
3701,12,39.0,Female,Rural,Rajasthan,Construction,Self-Employed,OBC,Hindu,21.0,Higher Secondary,10.389098068556237,32503
3702,8,34.0,Male,Rural,Odisha,Trade,Regular Wage,OBC,Hindu,20.0,Middle,10.256432059553923,28465
3703,8,22.0,Male,Rural,Maharashtra,Agriculture,Self-Employed,OBC,Hindu,8.0,Middle,9.295349947472321,10887
3704,9,40.0,Female,Rural,Assam,Construction,Casual Labour,SC,Hindu,25.0,Middle,9.798104097041957,18000
3705,10,24.0,Male,Urban,Rajasthan,Trade,Casual Labour,General,Hindu,8.0,Secondary,10.20241326657572,26968
3706,5,33.0,Female,Rural,Madhya Pradesh,Agriculture,Regular Wage,SC,Hindu,22.0,Primary,9.340518897923658,11390
3707,8,34.0,Male,Rural,Assam,Manufacturing,Self-Employed,General,Muslim,20.0,Middle,10.672606322242075,43157
3708,7,33.0,Female,Urban,Maharashtra,Agriculture,Casual Labour,OBC,Christian,20.0,Primary,9.138182656333177,9304
3709,2,31.0,Female,Rural,Odisha,Services,Self-Employed,General,Muslim,23.0,No Education,9.329029193528658,11260
3710,9,46.0,Female,Rural,Andhra Pradesh,Agriculture,Self-Employed,OBC,Hindu,31.0,Middle,9.278035583223222,10700
3711,7,27.0,Male,Rural,Odisha,Agriculture,Self-Employed,ST,Hindu,14.0,Primary,9.553693671342781,14097
3712,15,18.0,Male,Rural,West Bengal,Agriculture,Self-Employed,OBC,Muslim,0.0,Higher Secondary,10.217949812856787,27390
3713,6,55.0,Male,Urban,Maharashtra,Manufacturing,Regular Wage,OBC,Hindu,43.0,Primary,10.556534366684044,38428
3714,8,43.0,Female,Urban,Punjab,Trade,Casual Labour,SC,Hindu,29.0,Middle,9.86526563565405,19250
3715,0,20.0,Male,Rural,Assam,Trade,Regular Wage,General,Muslim,14.0,No Education,10.051380070424159,23188
3716,0,49.0,Male,Urban,Maharashtra,Agriculture,Regular Wage,SC,Hindu,43.0,No Education,9.195322134403368,9851
3717,4,33.0,Male,Rural,Kerala,Construction,Self-Employed,SC,Hindu,23.0,No Education,9.402736838886272,12122
3718,2,36.0,Male,Rural,Assam,Services,Regular Wage,General,Hindu,28.0,No Education,9.96095782024999,21183
3719,2,35.0,Male,Rural,Uttar Pradesh,Agriculture,Regular Wage,General,Hindu,27.0,No Education,9.381760798158362,11870
3720,2,51.0,Male,Urban,Bihar,Manufacturing,Casual Labour,OBC,Muslim,43.0,No Education,10.353394662350029,31363
3721,1,34.0,Male,Rural,Kerala,Trade,Self-Employed,General,Muslim,27.0,No Education,9.790016828529115,17855
3722,7,30.0,Female,Rural,Odisha,Agriculture,Regular Wage,General,Hindu,17.0,Primary,8.703058555421787,6021
3723,1,29.0,Male,Urban,Odisha,Agriculture,Regular Wage,ST,Hindu,22.0,No Education,9.991503589054883,21840
3724,4,44.0,Male,Urban,Haryana,Construction,Self-Employed,General,Hindu,34.0,No Education,10.181804311719988,26418
3725,4,38.0,Female,Rural,Assam,Construction,Self-Employed,SC,Hindu,28.0,No Education,8.79107588224856,6575
3726,6,21.0,Male,Rural,Tamil Nadu,Construction,Self-Employed,OBC,Hindu,9.0,Primary,9.117296383889524,9112
3727,11,44.0,Male,Rural,Assam,Construction,Regular Wage,OBC,Hindu,27.0,Secondary,10.37558619744104,32067
3728,0,30.0,Male,Rural,Gujarat,Manufacturing,Self-Employed,SC,Hindu,24.0,No Education,10.219250643505276,27426
3729,16,35.0,Male,Rural,Kerala,Agriculture,Casual Labour,OBC,Muslim,13.0,Graduate+,10.53559969631415,37632
3730,6,38.0,Female,Rural,Maharashtra,Agriculture,Self-Employed,OBC,Hindu,26.0,Primary,9.261121224376094,10521
3731,7,38.0,Male,Rural,Uttar Pradesh,Agriculture,Regular Wage,ST,Hindu,25.0,Primary,9.488755068353688,13210
3732,6,20.0,Male,Urban,Kerala,Services,Regular Wage,General,Hindu,8.0,Primary,10.580779506188469,39371
3733,6,32.0,Male,Rural,Bihar,Agriculture,Regular Wage,OBC,Hindu,20.0,Primary,9.3876038952792,11939
3734,5,47.0,Male,Rural,Assam,Construction,Self-Employed,ST,Hindu,36.0,Primary,9.970658288874699,21390
3735,1,37.0,Female,Urban,Gujarat,Manufacturing,Self-Employed,OBC,Hindu,30.0,No Education,10.01518546718242,22364
3736,1,32.0,Female,Urban,Gujarat,Agriculture,Regular Wage,OBC,Hindu,25.0,No Education,9.77487127070789,17586
3737,2,23.0,Male,Rural,Odisha,Manufacturing,Regular Wage,General,Hindu,15.0,No Education,10.201467869653811,26943
3738,1,42.0,Female,Rural,Rajasthan,Agriculture,Casual Labour,SC,Hindu,35.0,No Education,8.754681011446982,6340
3739,0,46.0,Female,Urban,Kerala,Manufacturing,Casual Labour,General,Hindu,40.0,No Education,9.288117901945043,10809
3740,1,45.0,Male,Rural,Odisha,Agriculture,Regular Wage,SC,Hindu,38.0,No Education,9.772254148436797,17540
3741,1,38.0,Male,Rural,Madhya Pradesh,Services,Self-Employed,ST,Hindu,31.0,No Education,9.708461407067771,16456
3742,4,34.0,Male,Rural,Bihar,Construction,Self-Employed,General,Hindu,24.0,No Education,9.323504174479917,11198
3743,2,32.0,Male,Rural,Odisha,Agriculture,Regular Wage,OBC,Hindu,24.0,No Education,9.232273455833305,10222
3744,9,40.0,Male,Rural,Odisha,Agriculture,Self-Employed,OBC,Hindu,25.0,Middle,10.169535516773816,26096
3745,0,38.0,Male,Urban,Karnataka,Agriculture,Regular Wage,General,Hindu,32.0,No Education,9.430598941613509,12464
3746,13,30.0,Male,Urban,Tamil Nadu,Manufacturing,Self-Employed,General,Hindu,11.0,Higher Secondary,10.882757492275095,53250
3747,1,24.0,Male,Rural,Uttar Pradesh,Services,Self-Employed,General,Muslim,17.0,No Education,10.190664935726272,26653
3748,5,38.0,Male,Rural,Tamil Nadu,Services,Regular Wage,General,Hindu,27.0,Primary,9.71658805746709,16591
3749,3,28.0,Male,Rural,Odisha,Agriculture,Self-Employed,General,Muslim,19.0,No Education,9.188263996302805,9782
3750,8,38.0,Female,Rural,Haryana,Services,Casual Labour,ST,Hindu,24.0,Middle,9.77170117950402,17531
3751,2,23.0,Male,Rural,Bihar,Agriculture,Regular Wage,General,Hindu,15.0,No Education,9.61455628682001,14981
3752,6,43.0,Female,Rural,Tamil Nadu,Services,Self-Employed,SC,Hindu,31.0,Primary,10.06725535595784,23559
3753,0,37.0,Female,Rural,Haryana,Agriculture,Casual Labour,OBC,Hindu,31.0,No Education,8.682684938942563,5900
3754,13,18.0,Male,Urban,Andhra Pradesh,Manufacturing,Regular Wage,OBC,Hindu,0.0,Higher Secondary,10.848413304542769,51452
3755,7,46.0,Female,Urban,Andhra Pradesh,Construction,Self-Employed,General,Hindu,33.0,Primary,9.559938189310314,14185
3756,2,34.0,Female,Rural,Bihar,Manufacturing,Regular Wage,General,Hindu,26.0,No Education,9.60697180461348,14868
3757,14,44.0,Male,Rural,Madhya Pradesh,Construction,Self-Employed,General,Hindu,24.0,Higher Secondary,10.480405824516811,35611
3758,1,33.0,Male,Urban,Bihar,Agriculture,Self-Employed,General,Hindu,26.0,No Education,9.686559774339091,16100
3759,0,48.0,Male,Rural,Rajasthan,Agriculture,Self-Employed,OBC,Hindu,42.0,No Education,8.9506933038505,7713
3760,9,33.0,Female,Urban,Punjab,Trade,Self-Employed,OBC,Hindu,18.0,Middle,10.073625080488393,23709
3761,3,27.0,Female,Rural,Bihar,Manufacturing,Self-Employed,General,Hindu,18.0,No Education,9.248207807783587,10386
3762,12,18.0,Male,Urban,Odisha,Agriculture,Self-Employed,General,Hindu,0.0,Higher Secondary,9.711686078067066,16509
3763,12,25.0,Female,Urban,West Bengal,Agriculture,Self-Employed,SC,Hindu,7.0,Higher Secondary,10.086560566651498,24018
3764,17,49.0,Male,Urban,Madhya Pradesh,Trade,Self-Employed,OBC,Hindu,26.0,Graduate+,12.28004454826456,215355
3765,8,29.0,Female,Urban,Andhra Pradesh,Services,Regular Wage,General,Hindu,15.0,Middle,10.343964560744299,31069
3766,3,18.0,Male,Urban,Rajasthan,Construction,Regular Wage,General,Muslim,9.0,No Education,9.113950306241122,9081
3767,1,48.0,Female,Rural,Bihar,Services,Self-Employed,General,Hindu,41.0,No Education,9.70196911421422,16350
3768,6,32.0,Male,Rural,Tamil Nadu,Trade,Casual Labour,OBC,Hindu,20.0,Primary,9.745844994555116,17083
3769,3,23.0,Male,Rural,Karnataka,Manufacturing,Casual Labour,General,Hindu,14.0,No Education,9.616019972783267,15003
3770,12,30.0,Male,Urban,Punjab,Services,Casual Labour,OBC,Hindu,12.0,Higher Secondary,11.688978495974219,119250
3771,1,24.0,Female,Urban,Odisha,Manufacturing,Self-Employed,OBC,Muslim,17.0,No Education,9.453033883637511,12747
3772,14,31.0,Male,Urban,Rajasthan,Construction,Casual Labour,General,Hindu,11.0,Higher Secondary,10.51836355883163,36989
3773,4,20.0,Male,Rural,Gujarat,Agriculture,Self-Employed,SC,Hindu,10.0,No Education,8.998895594844722,8094
3774,15,42.0,Female,Rural,Uttar Pradesh,Construction,Self-Employed,OBC,Hindu,21.0,Higher Secondary,10.073339325846424,23703
3775,2,39.0,Male,Rural,Maharashtra,Agriculture,Regular Wage,ST,Muslim,31.0,No Education,8.90825114459665,7393
3776,3,18.0,Female,Rural,Tamil Nadu,Agriculture,Casual Labour,OBC,Hindu,9.0,No Education,8.67913172864973,5879
3777,4,61.0,Male,Rural,Karnataka,Trade,Casual Labour,OBC,Muslim,50.0,No Education,9.01303888342636,8209
3778,11,45.0,Female,Rural,Punjab,Agriculture,Self-Employed,General,Christian,28.0,Secondary,9.240317284727205,10304
3779,8,27.0,Male,Urban,Tamil Nadu,Services,Casual Labour,ST,Muslim,13.0,Middle,10.345039740711945,31102
3780,11,44.0,Female,Rural,Punjab,Manufacturing,Self-Employed,OBC,Hindu,27.0,Secondary,9.978808973376015,21565
3781,0,32.0,Male,Rural,Andhra Pradesh,Manufacturing,Self-Employed,General,Hindu,26.0,No Education,9.784998620034777,17765
3782,6,18.0,Female,Rural,Andhra Pradesh,Agriculture,Casual Labour,General,Hindu,6.0,Primary,8.019933129426065,3041
3783,2,46.0,Male,Urban,Assam,Agriculture,Self-Employed,General,Hindu,38.0,No Education,9.116378218447034,9103
3784,10,42.0,Female,Rural,Tamil Nadu,Manufacturing,Casual Labour,SC,Hindu,26.0,Secondary,10.076244129685819,23772
3785,6,18.0,Male,Urban,Tamil Nadu,Manufacturing,Regular Wage,OBC,Hindu,6.0,Primary,11.098937090842513,66101
3786,7,32.0,Male,Rural,Haryana,Manufacturing,Self-Employed,General,Muslim,19.0,Primary,10.054018559610276,23249
3787,1,45.0,Male,Rural,Punjab,Agriculture,Casual Labour,OBC,Muslim,38.0,No Education,9.236933939765647,10270
3788,1,44.0,Male,Rural,Karnataka,Services,Self-Employed,General,Hindu,37.0,No Education,10.101894743286001,24389
3789,3,25.0,Male,Urban,Bihar,Agriculture,Self-Employed,SC,Muslim,16.0,No Education,9.78880424569688,17833
3790,12,26.0,Male,Rural,Odisha,Services,Regular Wage,SC,Hindu,8.0,Higher Secondary,10.682909273827537,43604
3791,1,37.0,Male,Rural,Gujarat,Manufacturing,Self-Employed,OBC,Hindu,30.0,No Education,10.075662029856721,23758
3792,6,36.0,Male,Rural,Bihar,Services,Self-Employed,ST,Hindu,24.0,Primary,11.031280987873991,61777
3793,2,44.0,Male,Rural,Tamil Nadu,Manufacturing,Casual Labour,SC,Hindu,36.0,No Education,10.432987176139978,33962
3794,12,38.0,Male,Rural,Punjab,Services,Casual Labour,General,Hindu,20.0,Higher Secondary,11.143213598402628,69093
3795,9,44.0,Male,Urban,Punjab,Trade,Self-Employed,SC,Hindu,29.0,Middle,10.31183677013722,30087
3796,9,33.0,Female,Urban,Rajasthan,Agriculture,Casual Labour,SC,Hindu,18.0,Middle,8.988337235966867,8009
3797,1,43.0,Female,Urban,Madhya Pradesh,Manufacturing,Regular Wage,OBC,Christian,36.0,No Education,9.987480514297129,21752
3798,9,38.0,Male,Rural,Madhya Pradesh,Manufacturing,Self-Employed,General,Hindu,23.0,Middle,9.91065463035346,20144
3799,9,50.0,Female,Urban,Haryana,Services,Regular Wage,General,Hindu,35.0,Middle,10.501050762264258,36354
3800,0,35.0,Female,Rural,Andhra Pradesh,Services,Regular Wage,OBC,Hindu,29.0,No Education,9.682529797630417,16035
3801,8,33.0,Male,Urban,Punjab,Services,Casual Labour,OBC,Hindu,19.0,Middle,10.852891776193188,51683
3802,5,44.0,Male,Rural,Rajasthan,Agriculture,Regular Wage,OBC,Hindu,33.0,Primary,9.776978960092773,17623
3803,2,41.0,Male,Urban,Haryana,Services,Casual Labour,OBC,Hindu,33.0,No Education,10.293057304679005,29527
3804,1,32.0,Female,Rural,Maharashtra,Manufacturing,Regular Wage,ST,Hindu,25.0,No Education,9.24018775072542,10303
3805,1,37.0,Female,Urban,Andhra Pradesh,Manufacturing,Regular Wage,OBC,Other,30.0,No Education,9.905042510911931,20031
3806,4,36.0,Male,Rural,Maharashtra,Agriculture,Self-Employed,General,Hindu,26.0,No Education,9.55968088567201,14181
3807,9,25.0,Female,Urban,Kerala,Agriculture,Self-Employed,General,Hindu,10.0,Middle,9.306613937047933,11011
3808,1,31.0,Female,Urban,Assam,Services,Self-Employed,General,Muslim,24.0,No Education,9.935223482134534,20645
3809,10,38.0,Female,Urban,Tamil Nadu,Agriculture,Regular Wage,OBC,Hindu,22.0,Secondary,10.017493222372774,22415
3810,5,26.0,Female,Urban,Bihar,Agriculture,Regular Wage,General,Muslim,15.0,Primary,9.853849104675872,19031
3811,4,59.0,Male,Rural,West Bengal,Agriculture,Self-Employed,General,Hindu,49.0,No Education,9.108038231071909,9028
